date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-06-15,31.3,26.3,36.0,0.0,,330.0,22.8,,1008.1,
2023-06-16,32.3,26.2,37.3,0.0,,334.0,16.3,,1007.4,
2023-06-17,34.6,28.0,41.4,0.0,,30.0,9.8,,1006.0,
2023-06-18,32.4,29.0,36.0,0.0,,326.0,33.2,,1007.8,
2023-06-19,31.2,26.4,35.4,0.0,,331.0,28.9,,1008.5,
2023-06-20,29.5,25.7,33.2,0.0,,330.0,25.0,,1007.8,
2023-06-21,29.9,20.2,34.2,0.0,,332.0,23.7,,1006.6,
2023-06-22,31.0,27.4,35.0,0.0,,332.0,21.7,,1005.8,
2023-06-23,31.4,26.5,36.1,0.0,,342.0,19.8,,1005.5,
2023-06-24,32.2,26.4,37.9,0.0,,349.0,14.8,,1006.4,
2023-06-25,32.2,26.8,38.2,0.0,,339.0,18.3,,1005.9,
2023-06-26,32.9,28.3,37.5,0.0,,333.0,22.5,,1005.0,
2023-06-27,32.5,27.0,37.7,0.0,,333.0,22.3,,1005.1,
2023-06-28,34.4,29.6,40.0,0.0,,331.0,21.3,,1006.7,
2023-06-29,32.5,27.7,38.0,0.0,,339.0,23.7,,1007.3,
2023-06-30,31.7,27.1,36.0,0.0,,332.0,24.3,,1005.9,
2023-07-01,31.2,26.4,35.4,0.0,,333.0,24.9,,1004.8,
2023-07-02,31.8,27.4,36.0,0.0,,334.0,26.2,,1007.0,
2023-07-03,31.8,27.0,37.0,0.0,,331.0,20.6,,1007.8,
2023-07-04,33.8,27.2,39.3,0.0,,332.0,12.1,,1006.4,
2023-07-05,34.5,27.9,40.3,0.0,,341.0,19.3,,1004.8,
2023-07-06,32.3,27.8,37.0,0.0,,331.0,23.2,,1004.4,
2023-07-07,32.9,29.0,36.5,0.0,,333.0,27.0,,1005.3,
2023-07-08,32.7,28.0,37.0,0.0,,328.0,22.1,,1005.8,
2023-07-09,33.0,28.6,37.2,0.0,,325.0,22.5,,1005.6,
2023-07-10,31.7,27.8,36.0,0.0,,331.0,19.7,,1005.1,
2023-07-11,32.7,28.0,38.6,0.0,,333.0,14.7,,1005.9,
2023-07-12,33.3,27.6,38.6,0.0,,336.0,17.5,,1007.1,
2023-07-13,33.4,28.0,37.0,0.0,,330.0,25.3,,1006.4,
2023-07-14,33.7,27.8,37.6,0.0,,329.0,23.5,,1004.4,
2023-07-15,34.1,28.0,38.4,0.0,,333.0,15.0,,1003.3,
2023-07-16,34.7,28.0,41.6,0.0,,342.0,9.4,,1003.7,
2023-07-17,35.6,29.8,44.0,0.0,,3.0,8.4,,1003.8,
2023-07-18,35.8,29.9,41.2,0.0,,342.0,12.8,,1002.6,
2023-07-19,35.5,30.5,41.7,0.0,,345.0,10.5,,1002.5,
2023-07-20,36.0,29.8,42.2,0.0,,339.0,12.4,,1003.9,
2023-07-21,36.3,31.4,42.6,0.0,,339.0,10.5,,1005.6,
2023-07-22,35.0,30.8,39.0,0.0,,338.0,15.8,,1006.0,
2023-07-23,35.7,29.1,41.6,0.0,,338.0,15.0,,1004.3,
2023-07-24,35.5,30.9,43.1,0.0,,351.0,12.1,,1002.6,
2023-07-25,34.5,30.7,41.3,0.0,,6.0,11.4,,1000.9,
2023-07-26,34.8,30.9,41.0,0.0,,20.0,9.7,,1002.9,
2023-07-27,35.0,30.0,42.4,0.0,,29.0,8.3,,1004.6,
2023-07-28,36.9,31.0,42.0,0.0,,328.0,13.7,,1004.9,
2023-07-29,35.8,32.0,41.3,0.0,,332.0,25.1,,1003.7,
2023-07-30,34.0,29.0,39.8,0.0,,324.0,26.0,,1002.6,
2023-07-31,33.5,29.0,39.0,0.0,,336.0,10.7,,1002.7,
2023-08-01,33.7,28.0,39.6,0.0,,359.0,9.0,,1004.5,
2023-08-02,34.9,30.0,40.2,0.0,,3.0,5.2,,1006.6,
2023-08-03,35.2,29.6,40.2,0.0,,326.0,15.2,,1007.1,
2023-08-04,33.2,28.0,38.6,0.0,,329.0,19.5,,1007.2,
2023-08-05,33.2,29.0,39.0,0.0,,330.0,16.7,,1007.0,
2023-08-06,34.9,29.6,42.0,0.0,,343.0,11.0,,1007.7,
2023-08-07,35.4,30.0,42.0,0.0,,338.0,9.6,,1006.0,
2023-08-08,35.9,31.0,42.0,0.0,,344.0,13.6,,1004.1,
2023-08-09,34.4,29.8,39.1,0.0,,331.0,20.1,,1005.6,
2023-08-10,32.9,28.4,38.6,0.0,,329.0,21.2,,1007.5,
2023-08-11,32.4,28.0,36.0,0.0,,328.0,28.7,,1006.1,
2023-08-12,32.0,27.4,36.0,0.0,,334.0,24.6,,1004.5,
2023-08-13,33.3,28.9,37.5,0.0,,332.0,24.3,,1004.4,
2023-08-14,34.0,29.9,37.3,0.0,,336.0,28.3,,1006.3,
2023-08-15,32.9,27.3,35.4,0.0,,335.0,32.5,,1006.2,
2023-08-16,32.7,28.7,36.1,0.0,,333.0,29.3,,1004.3,
2023-08-17,32.6,28.5,36.0,0.0,,335.0,25.7,,1003.9,
2023-08-18,33.3,29.0,37.0,0.0,,334.0,25.7,,1004.4,
2023-08-19,33.2,29.0,36.6,0.0,,330.0,30.9,,1004.4,
2023-08-20,32.7,28.5,37.0,0.0,,335.0,29.1,,1003.9,
2023-08-21,32.2,28.0,36.0,0.0,,333.0,27.3,,1003.9,
2023-08-22,32.6,28.0,37.0,0.0,,335.0,26.8,,1004.5,
2023-08-23,33.9,28.0,38.0,0.0,,329.0,24.6,,1005.5,
2023-08-24,33.4,29.0,37.4,0.0,,325.0,29.3,,1005.6,
2023-08-25,34.3,29.0,39.0,0.0,,320.0,29.9,,1005.2,
2023-08-26,34.4,28.4,39.8,0.0,,318.0,30.7,,1005.6,
2023-08-27,36.7,31.0,52.0,0.0,,307.0,35.4,,1005.8,
2023-08-28,35.8,31.0,40.0,0.0,,324.0,20.2,,1005.9,
2023-08-29,34.1,29.9,41.0,0.0,,323.0,20.4,,1005.1,
2023-08-30,33.3,29.3,40.0,0.0,,326.0,16.3,,1006.3,
2023-08-31,34.5,28.8,41.7,0.0,,333.0,13.9,,1008.4,
2023-09-01,33.6,28.7,38.0,0.0,,336.0,17.8,,1008.2,
2023-09-02,32.6,28.5,37.0,0.0,,342.0,27.0,,1007.5,
2023-09-03,31.7,28.1,36.0,0.0,,338.0,27.4,,1006.2,
2023-09-04,31.8,26.9,36.6,0.0,,324.0,14.6,,1004.9,
2023-09-05,32.8,27.0,38.3,0.0,,324.0,11.9,,1006.5,
2023-09-06,35.6,30.0,41.4,0.0,,318.0,21.2,,1008.5,
2023-09-07,36.4,30.4,43.0,0.0,,326.0,14.1,,1006.8,
2023-09-08,37.8,30.0,44.4,0.0,,329.0,11.4,,1005.3,
2023-09-09,34.9,31.0,39.4,0.0,,332.0,26.6,,1006.6,
2023-09-10,34.5,30.4,39.2,0.0,,327.0,29.1,,1005.8,
2023-09-11,34.4,29.1,40.2,0.0,,358.0,10.8,,1004.7,
2023-09-12,32.8,30.0,38.4,0.0,,12.0,13.1,,1006.9,
2023-09-13,31.8,28.0,35.0,0.0,,339.0,17.0,,1008.7,
2023-09-14,30.6,26.0,35.0,0.0,,332.0,20.6,,1008.2,
2023-09-15,30.9,27.0,35.2,0.0,,322.0,20.4,,1008.0,
2023-09-16,30.4,26.6,35.2,0.0,,324.0,19.0,,1008.1,
2023-09-17,30.4,25.0,36.0,0.0,,334.0,13.3,,1007.2,
2023-09-18,30.8,25.0,36.4,0.0,,328.0,14.3,,1006.5,
2023-09-19,31.5,26.0,36.4,0.0,,323.0,23.2,,1007.2,
2023-09-20,30.7,26.0,35.6,0.0,,321.0,22.9,,1008.9,
2023-09-21,30.1,26.0,35.0,0.0,,327.0,19.7,,1008.8,
2023-09-22,30.5,25.6,34.6,0.0,,332.0,17.2,,1009.4,
2023-09-23,30.7,25.8,35.5,0.0,,332.0,15.0,,1008.6,
2023-09-24,31.7,27.0,37.6,0.0,,335.0,19.4,,1007.6,
2023-09-25,32.1,27.0,37.0,0.0,,326.0,17.1,,1007.4,
2023-09-26,31.7,25.6,36.3,0.0,,328.0,18.2,,1007.2,
2023-09-27,31.5,26.6,37.0,0.0,,331.0,13.9,,1008.5,
2023-09-28,32.7,27.9,38.5,0.0,,333.0,16.0,,1009.6,
2023-09-29,34.1,29.0,40.0,0.0,,345.0,12.9,,1010.5,
2023-09-30,32.9,28.0,38.0,0.0,,331.0,19.3,,1010.7,
2023-10-01,32.3,29.9,36.0,0.0,,324.0,28.7,,1010.4,
2023-10-02,29.8,27.8,32.6,0.0,,326.0,28.5,,1011.2,
2023-10-03,28.4,23.8,33.1,0.0,,331.0,26.0,,1012.7,
2023-10-04,29.3,25.0,34.5,0.0,,329.0,20.5,,1013.3,
2023-10-05,30.2,24.6,34.7,0.0,,334.0,19.9,,1013.0,
2023-10-06,29.7,25.4,34.4,0.0,,330.0,26.1,,1011.6,
2023-10-07,28.9,25.0,34.0,0.0,,334.0,21.9,,1011.8,
2023-10-08,28.8,23.8,34.8,0.0,,334.0,17.7,,1012.4,
2023-10-09,30.2,25.0,36.0,0.0,,341.0,19.0,,1011.0,
2023-10-10,29.4,26.0,33.0,0.0,,334.0,24.2,,1010.4,
2023-10-11,27.8,24.0,31.8,0.0,,328.0,25.9,,1011.9,
2023-10-12,28.0,24.0,32.0,0.0,,327.0,20.7,,1014.0,
2023-10-13,27.7,23.4,33.0,0.0,,324.0,23.8,,1014.8,
2023-10-14,27.1,22.0,31.2,0.0,,325.0,19.4,,1013.5,
2023-10-15,27.7,22.0,32.6,0.0,,325.0,18.4,,1012.8,
2023-10-16,26.8,22.2,31.6,0.0,,324.0,17.4,,1012.8,
2023-10-17,26.6,23.0,31.4,0.0,,324.0,20.6,,1013.2,
2023-10-18,27.0,22.1,31.6,0.0,,320.0,21.3,,1012.8,
2023-10-19,26.3,22.3,31.2,0.0,,330.0,16.6,,1013.7,
2023-10-20,26.5,22.0,32.4,0.0,,323.0,15.5,,1013.9,
2023-10-21,26.6,21.0,32.1,0.0,,326.0,15.2,,1013.2,
2023-10-22,26.4,21.9,32.7,0.0,,333.0,14.9,,1012.6,
2023-10-23,27.4,23.0,33.0,0.0,,326.0,16.3,,1011.8,
2023-10-24,27.8,23.3,32.6,0.0,,329.0,17.2,,1009.7,
2023-10-25,27.9,23.0,34.4,0.0,,333.0,10.2,,1010.6,
2023-10-26,29.0,22.6,37.5,0.0,,339.0,5.7,,1011.2,
2023-10-27,28.9,22.8,38.1,0.0,,1.0,4.8,,1010.6,
2023-10-28,28.3,23.0,35.0,0.0,,344.0,8.7,,1010.8,
2023-10-29,28.0,22.9,33.7,0.0,,1.0,7.9,,1011.3,
2023-10-30,27.2,23.7,32.0,0.0,,6.0,5.0,,1012.2,
2023-10-31,27.8,23.0,38.0,0.0,,2.0,3.8,,1012.4,
2023-11-01,28.1,23.8,33.2,0.0,,336.0,14.3,,1012.6,
2023-11-02,27.6,24.0,32.4,0.0,,317.0,19.3,,1012.1,
2023-11-03,27.7,24.0,32.6,0.0,,328.0,15.2,,1012.2,
2023-11-04,28.4,23.6,35.4,0.0,,336.0,8.2,,1011.4,
2023-11-05,27.7,21.4,33.4,0.0,,337.0,9.1,,1012.3,
2023-11-06,28.1,24.0,33.0,0.0,,329.0,15.3,,1014.2,
2023-11-07,27.5,22.0,34.3,0.0,,324.0,12.1,,1015.6,
2023-11-08,27.1,22.6,34.4,0.0,,327.0,14.4,,1014.9,
2023-11-09,27.0,21.9,32.6,0.0,,327.0,11.8,,1013.6,
2023-11-10,26.8,23.0,31.5,0.0,,332.0,14.1,,1014.0,
2023-11-11,26.7,22.8,31.7,0.0,,340.0,6.7,,1014.3,
2023-11-12,27.3,22.8,34.0,0.0,,350.0,5.0,,1014.1,
2023-11-13,27.8,23.0,33.3,0.0,,326.0,7.7,,1014.0,
2023-11-14,26.4,23.0,30.0,0.0,,322.0,24.2,,1012.6,
2023-11-15,23.6,20.0,27.5,0.0,,318.0,19.7,,1013.5,
2023-11-16,24.4,20.0,30.4,0.0,,321.0,13.2,,1015.3,
2023-11-17,24.5,20.0,30.2,0.0,,321.0,13.0,,1015.4,
2023-11-18,24.1,19.0,29.6,0.0,,319.0,15.5,,1012.8,
2023-11-19,25.2,18.8,31.4,0.0,,302.0,22.1,,1010.5,
2023-11-20,21.1,14.2,25.0,0.0,,317.0,24.1,,1014.4,
2023-11-21,21.4,17.0,27.2,0.0,,315.0,11.2,,1016.6,
2023-11-22,21.3,15.0,27.4,0.0,,331.0,7.5,,1014.0,
2023-11-23,23.0,17.8,29.2,0.0,,323.0,12.2,,1013.4,
2023-11-24,22.2,16.8,29.6,0.0,,328.0,6.5,,1011.7,
2023-11-25,22.6,16.0,30.0,0.0,,21.0,5.8,,1010.3,
2023-11-26,24.2,19.0,30.0,0.0,,349.0,13.7,,1012.5,
2023-11-27,21.6,18.2,26.0,0.0,,327.0,23.1,,1017.4,
2023-11-28,20.1,17.0,24.0,0.0,,310.0,17.0,,1017.3,
2023-11-29,21.3,16.0,26.6,0.0,,318.0,14.7,,1015.2,
2023-11-30,21.4,15.8,27.6,0.0,,321.0,17.9,,1016.2,
2023-12-01,21.1,16.9,26.5,0.0,,319.0,20.3,,1017.3,
2023-12-02,21.7,18.0,26.6,0.0,,322.0,21.6,,1015.8,
2023-12-03,22.2,17.0,28.4,0.0,,333.0,11.5,,1014.7,
2023-12-04,23.3,18.0,31.0,0.0,,339.0,5.8,,1014.4,
2023-12-05,24.5,20.5,30.0,0.0,,332.0,8.3,,1013.0,
2023-12-06,21.6,17.0,27.0,0.0,,315.0,19.3,,1014.7,
2023-12-07,20.7,17.0,26.2,0.0,,307.0,11.3,,1016.5,
2023-12-08,21.4,16.1,27.6,0.0,,327.0,7.7,,1012.6,
2023-12-09,19.6,15.1,24.6,0.0,,317.0,13.4,,1013.7,
2023-12-10,20.7,15.0,27.0,0.0,,325.0,8.7,,1014.6,
2023-12-11,22.2,19.0,28.4,4.2,,326.0,8.6,,1012.8,
2023-12-12,21.2,15.6,27.0,0.0,,307.0,19.6,,1013.4,
2023-12-13,20.8,15.9,25.2,0.0,,314.0,16.8,,1018.4,
2023-12-14,20.2,16.5,26.2,0.0,,314.0,11.1,,1020.9,
2023-12-15,20.5,15.5,27.4,0.0,,312.0,9.0,,1020.1,
2023-12-16,21.8,14.7,28.5,0.0,,353.0,4.2,,1018.8,
2023-12-17,22.2,17.0,28.0,0.0,,328.0,13.4,,1018.9,
2023-12-18,21.2,16.0,26.6,0.0,,325.0,19.8,,1016.8,
2023-12-19,19.8,15.0,26.2,0.0,,320.0,15.2,,1015.4,
2023-12-20,19.7,15.0,29.4,0.0,,339.0,6.8,,1014.9,
2023-12-21,22.0,15.0,28.0,0.0,,357.0,10.0,,1012.1,
2023-12-22,20.1,16.0,24.0,0.0,,326.0,18.5,,1013.7,
2023-12-23,19.1,13.6,25.0,0.0,,318.0,17.5,,1016.9,
2023-12-24,20.0,15.0,25.2,0.0,,318.0,12.9,,1018.7,
2023-12-25,20.5,8.5,25.6,0.0,,325.0,11.3,,1019.3,
2023-12-26,20.2,8.5,25.2,0.0,,312.0,15.9,,1017.4,
2023-12-27,20.3,16.0,25.2,0.0,,311.0,20.3,,1015.6,
2023-12-28,20.1,14.8,24.6,0.0,,315.0,18.8,,1017.4,
2023-12-29,20.4,16.8,25.8,0.0,,312.0,16.3,,1017.6,
2023-12-30,20.1,16.6,25.6,0.0,,324.0,9.1,,1018.6,
2023-12-31,19.7,15.2,25.8,0.0,,315.0,12.8,,1018.7,
2024-01-01,19.5,15.6,24.4,0.0,,318.0,13.6,,1018.6,
2024-01-02,19.0,15.0,24.0,0.0,,323.0,18.6,,1018.9,
2024-01-03,19.4,16.0,25.0,0.0,,320.0,12.9,,1018.7,
2024-01-04,19.6,15.0,25.0,0.0,,318.0,15.0,,1017.6,
2024-01-05,19.1,15.0,23.6,0.0,,326.0,20.2,,1017.9,
2024-01-06,19.2,14.0,26.0,0.0,,316.0,11.4,,1019.2,
2024-01-07,20.2,13.8,28.4,0.0,,339.0,6.3,,1017.5,
2024-01-08,20.8,15.0,28.0,0.0,,339.0,6.6,,1016.7,
2024-01-09,21.1,17.0,26.6,0.0,,331.0,11.3,,1015.1,
2024-01-10,19.3,15.0,24.2,0.0,,323.0,23.5,,1016.0,
2024-01-11,17.7,14.0,21.6,0.0,,313.0,23.4,,1017.5,
2024-01-12,17.2,13.5,22.0,0.0,,307.0,16.1,,1017.0,
2024-01-13,18.4,11.0,24.6,0.0,,334.0,10.2,,1013.8,
2024-01-14,18.0,12.4,23.2,0.0,,324.0,14.7,,1015.9,
2024-01-15,17.3,13.0,22.7,0.0,,314.0,17.0,,1021.1,
2024-01-16,17.6,13.5,23.0,0.0,,317.0,18.4,,1021.1,
2024-01-17,17.9,13.4,23.5,0.0,,315.0,21.8,,1018.9,
2024-01-18,19.1,14.8,25.1,0.0,,314.0,16.8,,1019.6,
2024-01-19,19.7,13.9,25.3,0.0,,317.0,13.1,,1019.3,
2024-01-20,20.1,14.8,26.0,0.0,,315.0,12.8,,1019.3,
2024-01-21,20.0,13.0,29.1,0.0,,350.0,4.3,,1016.4,
2024-01-22,20.3,13.5,29.4,0.0,,352.0,3.9,,1014.8,
2024-01-23,18.1,14.0,23.0,0.0,,328.0,19.4,,1018.4,
2024-01-24,17.8,13.0,22.6,0.0,,318.0,17.1,,1018.7,
2024-01-25,17.2,12.0,22.0,0.0,,316.0,18.8,,1017.2,
2024-01-26,17.8,14.0,22.0,0.0,,321.0,21.4,,1018.1,
2024-01-27,18.0,14.0,22.0,0.0,,317.0,19.1,,1019.8,
2024-01-28,17.1,12.7,22.2,0.0,,312.0,15.7,,1020.3,
2024-01-29,17.0,12.0,22.6,0.0,,313.0,16.5,,1019.2,
2024-01-30,15.2,10.4,20.2,0.0,,321.0,19.5,,1020.9,
2024-01-31,14.2,9.8,20.4,0.0,,303.0,16.8,,1021.3,
2024-02-01,14.2,9.8,19.0,0.0,,302.0,18.5,,1021.5,
2024-02-02,14.2,8.6,20.6,0.0,,322.0,15.2,,1022.2,
2024-02-03,15.9,10.0,21.4,0.0,,311.0,12.4,,1022.3,
2024-02-04,16.0,13.0,21.4,0.0,,313.0,20.0,,1022.5,
2024-02-05,16.9,12.4,21.6,0.0,,311.0,21.7,,1023.4,
2024-02-06,17.6,13.0,22.5,0.0,,318.0,16.5,,1024.6,
2024-02-07,18.8,14.0,24.8,0.0,,317.0,13.0,,1022.4,
2024-02-08,19.5,14.2,26.9,0.0,,324.0,10.8,,1018.2,
2024-02-09,19.6,15.3,25.3,0.0,,319.0,18.8,,1015.6,
2024-02-10,19.2,14.3,24.5,0.0,,318.0,23.3,,1016.9,
2024-02-11,19.2,14.0,25.4,0.0,,318.0,10.3,,1019.3,
2024-02-12,19.1,10.8,25.6,0.0,,14.0,5.9,,1016.5,
2024-02-13,20.2,12.8,26.2,0.0,,10.0,6.2,,1010.5,
2024-02-14,19.7,16.0,25.2,0.0,,333.0,16.6,,1010.2,
2024-02-15,19.8,15.0,25.0,0.5,,357.0,9.8,,1011.5,
2024-02-16,17.9,10.3,24.4,0.0,,315.0,13.9,,1017.3,
2024-02-17,17.9,12.0,24.0,0.0,,323.0,14.7,,1021.6,
2024-02-18,18.6,13.0,24.0,0.0,,320.0,15.5,,1021.2,
2024-02-19,17.9,14.0,22.6,0.0,,319.0,24.9,,1018.8,
2024-02-20,18.2,14.0,23.0,0.0,,318.0,16.5,,1018.8,
2024-02-21,18.9,13.8,24.4,0.0,,324.0,19.2,,1017.4,
2024-02-22,18.8,13.6,23.6,0.0,,321.0,20.1,,1016.6,
2024-02-23,19.8,17.0,23.2,0.1,,331.0,17.2,,1016.3,
2024-02-24,21.4,17.2,26.4,0.0,,335.0,14.5,,1016.9,
2024-02-25,19.7,14.6,25.4,0.0,,328.0,11.1,,1017.5,
2024-02-26,20.2,12.8,28.3,0.0,,353.0,6.6,,1012.9,
2024-02-27,19.7,15.2,23.6,0.0,,338.0,24.6,,1013.2,
2024-02-28,20.2,15.6,26.2,0.0,,326.0,11.7,,1016.2,
2024-02-29,21.1,15.1,27.7,0.0,,351.0,8.4,,1016.1,
2024-03-01,22.6,14.3,28.1,0.0,,21.0,6.9,,1013.6,
2024-03-02,22.5,15.6,29.7,0.0,,347.0,13.5,,1012.7,
2024-03-03,20.7,16.0,25.7,0.0,,325.0,25.4,,1014.2,
2024-03-04,20.5,15.6,26.0,0.0,,318.0,18.5,,1014.2,
2024-03-05,21.1,15.0,28.0,0.0,,329.0,14.6,,1013.7,
2024-03-06,22.8,17.0,30.0,0.0,,325.0,19.3,,1014.0,
2024-03-07,20.9,16.0,26.0,0.0,,326.0,23.1,,1016.6,
2024-03-08,20.6,15.0,25.4,0.0,,327.0,18.8,,1016.3,
2024-03-09,20.5,16.0,26.0,0.0,,343.0,11.7,,1015.3,
2024-03-10,21.3,16.4,27.4,0.0,,335.0,15.9,,1012.9,
2024-03-11,20.2,14.8,26.0,0.0,,332.0,14.1,,1018.0,
2024-03-12,21.9,14.0,30.8,0.0,,343.0,4.1,,1016.1,
2024-03-13,22.8,15.0,30.4,0.0,,346.0,7.4,,1012.6,
2024-03-14,24.2,19.4,29.0,0.0,,326.0,16.4,,1013.0,
2024-03-15,21.8,17.0,27.2,0.0,,317.0,22.5,,1015.0,
2024-03-16,22.0,16.0,28.0,0.0,,329.0,12.7,,1015.3,
2024-03-17,22.8,16.6,30.0,0.0,,14.0,8.9,,1009.1,
2024-03-18,21.3,19.4,25.6,0.1,,345.0,20.3,,1008.0,
2024-03-19,20.2,15.5,24.5,0.0,,327.0,19.1,,1014.8,
2024-03-20,20.2,13.7,26.5,0.0,,332.0,7.9,,1017.4,
2024-03-21,24.1,16.5,30.4,0.0,,320.0,10.7,,1013.5,
2024-03-22,20.6,16.6,26.0,0.0,,335.0,29.9,,1012.1,
2024-03-23,20.3,12.7,25.0,0.0,,324.0,16.3,,1009.8,
2024-03-24,19.4,14.6,24.3,0.0,,330.0,26.0,,1009.2,
2024-03-25,19.4,14.6,25.0,0.0,,324.0,15.9,,1016.7,
2024-03-26,19.7,14.0,28.4,0.0,,341.0,10.3,,1019.4,
2024-03-27,23.5,16.6,32.0,0.0,,333.0,7.5,,1016.6,
2024-03-28,24.2,15.0,33.0,0.0,,263.0,6.5,,1013.7,
2024-03-29,26.3,21.0,31.0,0.0,,341.0,18.5,,1010.3,
2024-03-30,25.3,20.0,30.0,0.0,,332.0,15.0,,1012.1,
2024-03-31,26.3,21.0,32.0,0.0,,345.0,9.5,,1014.0,
2024-04-01,26.2,22.0,35.4,0.0,,348.0,11.2,,1011.8,
2024-04-02,28.7,24.0,35.0,0.0,,339.0,13.6,,1009.8,
2024-04-03,27.3,22.0,35.4,0.0,,350.0,8.4,,1010.9,
2024-04-04,28.3,22.6,35.6,0.0,,355.0,7.6,,1012.4,
2024-04-05,27.7,22.0,33.0,0.0,,335.0,13.1,,1012.7,
2024-04-06,25.7,21.4,29.2,0.0,,329.0,25.9,,1010.9,
2024-04-07,23.8,20.0,28.4,0.0,,351.0,23.5,,1009.5,
2024-04-08,24.0,18.6,30.4,0.0,,351.0,10.0,,1009.1,
2024-04-09,24.3,18.8,31.0,0.0,,344.0,15.0,,1009.3,
2024-04-10,24.4,18.8,30.0,0.0,,335.0,14.6,,1013.4,
2024-04-11,24.3,19.6,30.0,0.0,,328.0,12.7,,1014.0,
2024-04-12,25.7,19.6,31.0,0.0,,329.0,16.7,,1012.1,
2024-04-13,25.6,20.0,30.4,0.0,,334.0,22.2,,1011.1,
2024-04-14,25.6,20.8,30.0,0.0,,328.0,26.3,,1010.2,
2024-04-15,26.2,21.6,31.6,0.0,,336.0,25.3,,1010.9,
2024-04-16,26.6,20.4,33.9,0.0,,350.0,10.0,,1012.3,
2024-04-17,26.4,20.0,33.0,0.0,,14.0,6.6,,1009.8,
2024-04-18,28.7,21.0,35.7,0.0,,355.0,8.2,,1009.4,
2024-04-19,27.9,23.8,33.0,0.0,,331.0,22.6,,1009.2,
2024-04-20,27.4,21.8,32.6,0.0,,334.0,21.3,,1008.2,
2024-04-21,27.6,22.4,33.6,0.0,,330.0,17.1,,1011.6,
2024-04-22,27.1,21.5,34.0,0.0,,335.0,11.3,,1014.3,
2024-04-23,29.6,22.0,38.2,0.0,,355.0,4.2,,1012.7,
2024-04-24,30.4,22.8,39.0,0.0,,15.0,2.7,,1008.3,
2024-04-25,30.1,22.6,38.0,0.0,,11.0,4.0,,1004.8,
2024-04-26,28.5,24.0,34.0,0.0,,342.0,21.2,,1005.5,
2024-04-27,26.8,23.0,32.4,0.6,,343.0,21.2,,1006.7,
2024-04-28,26.7,23.0,30.6,0.0,,341.0,21.4,,1008.4,
2024-04-29,26.9,22.4,31.0,0.0,,339.0,25.4,,1007.8,
2024-04-30,26.5,22.0,30.4,0.0,,347.0,25.7,,1006.8,
2024-05-01,26.8,22.0,31.0,0.0,,332.0,23.1,,1007.1,
2024-05-02,28.4,24.6,33.0,0.0,,329.0,21.9,,1007.7,
2024-05-03,30.5,23.8,36.6,0.0,,320.0,16.2,,1009.1,
2024-05-04,28.3,23.2,33.0,0.0,,325.0,15.5,,1010.2,
2024-05-05,29.7,26.0,35.4,0.0,,351.0,10.8,,1008.3,
2024-05-06,25.3,20.9,29.2,0.0,,335.0,22.0,,1011.2,
2024-05-07,25.2,20.0,30.0,0.0,,334.0,16.9,,1013.4,
2024-05-08,25.4,20.0,33.0,0.0,,339.0,11.8,,1012.3,
2024-05-09,27.9,19.0,37.6,0.0,,351.0,8.0,,1008.6,
2024-05-10,29.4,19.6,39.0,0.0,,22.0,5.7,,1007.1,
2024-05-11,29.1,23.0,36.4,0.0,,3.0,5.8,,1008.0,
2024-05-12,28.2,23.8,32.2,0.0,,338.0,23.4,,1009.8,
2024-05-13,27.2,23.6,31.6,0.0,,336.0,25.8,,1010.5,
2024-05-14,25.2,20.7,29.8,0.0,,328.0,25.8,,1010.1,
2024-05-15,26.8,21.4,31.0,0.0,,322.0,34.7,,1011.0,
2024-05-16,27.5,22.0,33.0,0.0,,329.0,24.7,,1013.4,
2024-05-17,29.6,23.8,35.6,0.0,,332.0,15.4,,1013.7,
2024-05-18,33.8,26.6,42.1,0.0,,328.0,16.3,,1011.6,
2024-05-19,33.9,27.8,37.9,0.0,,341.0,19.2,,1008.9,
2024-05-20,35.0,29.0,42.4,0.0,,338.0,14.0,,1008.0,
2024-05-21,36.2,28.0,42.6,0.0,,338.0,18.2,,1008.8,
2024-05-22,33.9,28.9,39.2,0.0,,344.0,15.5,,1009.3,
2024-05-23,34.6,29.0,42.6,0.0,,350.0,12.7,,1009.3,
2024-05-24,33.0,29.5,37.0,0.0,,330.0,22.4,,1008.7,
2024-05-25,29.6,25.0,33.8,0.0,,331.0,27.7,,1009.5,
2024-05-26,30.2,25.0,35.0,0.0,,338.0,15.9,,1009.7,
2024-05-27,33.9,26.0,39.6,0.0,,10.0,8.8,,1008.0,
2024-05-28,30.9,27.0,35.4,0.0,,340.0,27.8,,1007.7,
2024-05-29,29.7,25.0,34.5,0.0,,340.0,25.2,,1008.6,
2024-05-30,29.1,23.2,34.0,0.0,,334.0,28.0,,1010.6,
2024-05-31,30.0,24.0,34.0,0.0,,330.0,24.1,,1012.4,
2024-06-01,32.7,25.4,40.0,0.0,,333.0,17.5,,1011.2,
2024-06-02,32.7,28.0,37.6,0.0,,329.0,25.6,,1007.4,
2024-06-03,31.9,26.3,36.4,0.0,,337.0,22.1,,1006.1,
2024-06-04,32.7,26.0,39.0,0.0,,335.0,18.0,,1005.9,
2024-06-05,33.8,27.0,39.4,0.0,,338.0,15.7,,1005.3,
